Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6474946-4751430,BP-BA-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Solid Black
5-Sep-14,114-6683449-1004268,BP-CS-OR,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Orange Center Stripe
5-Sep-14,114-6683449-1004268,BP-CS-OR,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Orange Center Stripe
5-Sep-14,114-6683449-1004268,BP-CS-OR,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Orange Center Stripe
3-Sep-14,114-6834728-6356244,BP-RS-BU,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Blue Retro Stripe
3-Sep-14,114-6834728-6356244,BP-RS-BU,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Blue Retro Stripe
3-Sep-14,114-6834728-6356244,BP-RS-BU,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Blue Retro Stripe
3-Sep-14,114-6834728-6356244,BP-RS-BU,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Blue Retro Stripe
3-Sep-14,114-6834728-6356244,BP-RS-BU,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Blue Retro Stripe
5-Sep-14,114-6959983-2785854,SP2-D-GYDTS,Order Payment,Amazon fees,Commission,($11.25),,DaisyGear Sport Diaper Bag - Grey Dots
5-Sep-14,114-6959983-2785854,SP2-D-GYDTS,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DaisyGear Sport Diaper Bag - Grey Dots
5-Sep-14,114-6959983-2785854,SP2-D-GYDTS,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DaisyGear Sport Diaper Bag - Grey Dots
5-Sep-14,114-6959983-2785854,SP2-D-GYDTS,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DaisyGear Sport Diaper Bag - Grey Dots
5-Sep-14,114-6959983-2785854,SP2-D-GYDTS,Order Payment,Product charges,,$74.99 ,1,DaisyGear Sport Diaper Bag - Grey Dots
4-Sep-14,114-7220678-6731441,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,114-7220678-6731441,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,114-7220678-6731441,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,114-7220678-6731441,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Amazon fees,Shipping chargeback,($3.99),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,114-8178714-4878634,BP-RS-BK,Order Payment,Other,Shipping,$3.99 ,,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,114-8512078-4573853,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,114-8512078-4573853,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,114-8512078-4573853,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,114-8512078-4573853,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,114-9857453-5181013,BP-CS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,114-9857453-5181013,BP-CS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,114-9857453-5181013,BP-CS-OR,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Orange Center Stripe
8-Sep-14,114-9857453-5181013,BP-CS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Center Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Amazon fees,Commission,($12.00),,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Product charges,,$79.99 ,1,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,115-0420236-9597024,MB-RS-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Messenger Diaper Bag - Black Retro Stripe
6-Sep-14,115-3047264-2010665,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,115-3047264-2010665,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,115-3047264-2010665,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,115-3047264-2010665,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
7-Sep-14,115-6172064-7301855,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,115-6172064-7301855,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,115-6172064-7301855,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,115-6172064-7301855,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,115-7367895-1452215,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,115-7367895-1452215,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,115-7367895-1452215,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,115-7367895-1452215,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,115-8335549-7094628,MB-RS-BK,Order Payment,Amazon fees,Commission,($12.00),,DadGear Messenger Diaper Bag - Black Retro Stripe
6-Sep-14,115-8335549-7094628,MB-RS-BK,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Messenger Diaper Bag - Black Retro Stripe
6-Sep-14,115-8335549-7094628,MB-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Messenger Diaper Bag - Black Retro Stripe
6-Sep-14,115-8335549-7094628,MB-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Messenger Diaper Bag - Black Retro Stripe
6-Sep-14,115-8335549-7094628,MB-RS-BK,Order Payment,Product charges,,$79.99 ,1,DadGear Messenger Diaper Bag - Black Retro Stripe
9-Sep-14,116-0782432-5194649,BP-RS-RD,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Red Retro Stripe
9-Sep-14,116-0782432-5194649,BP-RS-RD,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Red Retro Stripe
9-Sep-14,116-0782432-5194649,BP-RS-RD,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Red Retro Stripe
9-Sep-14,116-0782432-5194649,BP-RS-RD,Refund,Promo rebates,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Red Retro Stripe
9-Sep-14,116-0782432-5194649,BP-RS-RD,Refund,Other,Shipping,($7.99),,DadGear Backpack Diaper Bag - Red Retro Stripe
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Maori Night
3-Sep-14,116-1042260-8035466,BP-GA-MA,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Maori Night
4-Sep-14,116-7764820-0821002,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,116-7764820-0821002,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,116-7764820-0821002,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,116-7764820-0821002,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,116-8395016-9472265,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,116-8395016-9472265,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,116-8395016-9472265,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,116-8395016-9472265,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
9-Sep-14,ve95j2M136,,Service Fees,Amazon fees,FBA Return Fee,($1.80),,
7-Sep-14,,,Service Fees,Amazon fees,FBA storage fee,($121.07),,
